Country_Code,Year,Population,Gdp
BHS,2010,354936.0,12.233
TLS,2010,1093517.0,2.82935
TGO,2010,6421674.0,10.2473
TON,2010,103981.0,0.462754
TTO,2010,1328144.0,36.1607
TUN,2010,10635245.0,104.948
TUR,2010,72326992.0,1439.631
TKM,2010,5087211.0,54.4306
TCA,2010,32658.0,
TUV,2010,10521.0,
VIR,2010,108357.0,2.43973
UGA,2010,32428164.0,64.7736
UKR,2010,45870741.0,488.703
ARE,2010,8549998.0,466.951
GBR,2010,62766365.0,2500.799
USA,2010,309327143.0,16383.04
URY,2010,3359273.0,63.475
UZB,2010,28562400.0,147.631
VUT,2010,236216.0,0.618814
VEN,2010,28439942.0,507.999
VNM,2010,87967655.0,518.989
ESH,2010,,
YEM,2010,23154854.0,122.668
ZMB,2010,13605986.0,169.5431
ZWE,2010,12697728.0,26.1448
AFG,2011,30117411.0,60.6103
ALB,2011,2905195.0,31.5255
DZA,2011,36661438.0,417.21
ASM,2011,55755.0,0.574
AGO,2011,24220660.0,169.739
ATA,2011,,
ATG,2011,89250.0,1.59846
ARG,2011,41261490.0,854.831
ARM,2011,2876536.0,24.6432
ABW,2011,102050.0,2.8235
AUS,2011,22340024.0,1000.094
AUT,2011,8391643.0,420.451
AZE,2011,9173082.0,127.875
BHR,2011,1278153.0,53.466
BGD,2011,149273134.0,466.501
BRB,2011,282987.0,4.40752
BLR,2011,9461643.0,170.626
BEL,2011,11038264.0,496.675
BLZ,2011,330236.0,2.36146
BEN,2011,9460829.0,25.1044
BMU,2011,64564.0,6.87341
BTN,2011,693297.0,5.44306
BOL,2011,10212951.0,62.4604
BIH,2011,3661173.0,38.458
BWA,2011,2015406.0,27.37044
BRA,2011,197514541.0,2963.345
VGB,2011,28326.0,1.20823
BRN,2011,393687.0,27.0579
BGR,2011,7348328.0,126.1157
BFA,2011,16081915.0,25.4163
BDI,2011,8958406.0,7.70315
CPV,2011,498858.0,3.03819
KHM,2011,14541421.0,39.8108
CMR,2011,20906392.0,61.6246
CAN,2011,34339328.0,1479.036
CYM,2011,57877.0,3.0512
CAF,2011,4418639.0,5.06755
TCD,2011,12360986.0,20.5176
CHL,2011,17233584.0,357.0995
CHN,2011,1345035000.0,13396.89
COL,2011,45662747.0,536.341
COM,2011,706578.0,1.89244
COG,2011,4394842.0,20.1308
COD,2011,66755151.0,50.7741
COK,2011,,
CRI,2011,4633086.0,71.8138
HRV,2011,4280622.0,97.22009
CUB,2011,11236671.0,127.691
CYP,2011,1124837.0,29.459
CZE,2011,10496088.0,334.0397
CIV,2011,21028652.0,75.8627
DNK,2011,5570572.0,264.9794
DJI,2011,853671.0,3.50825
DMA,2011,70912.0,0.796542
DOM,2011,9813219.0,122.895
ECU,2011,15243885.0,155.675
EGY,2011,84529251.0,924.765
SLV,2011,6210567.0,43.9279
GNQ,2011,986861.0,29.646
ERI,2011,3213969.0,5.60208
EST,2011,1327439.0,34.8756
SWZ,2011,1072029.0,8.61684
ETH,2011,90139928.0,114.28
FLK,2011,,
FRO,2011,47815.0,
FJI,2011,863451.0,7.6066
FIN,2011,5388272.0,237.9589
CSK,2011,,
SCG,2011,,
SUN,2011,,
YUG,2011,,
FRA,2011,65342789.0,2638.983
GUF,2011,,
PYF,2011,267702.0,
GAB,2011,1684629.0,23.7628
GEO,2011,3756441.0,37.7591
DEU,2011,80274983.0,3715.877
GHA,2011,25387713.0,112.5315
GIB,2011,33608.0,
GRC,2011,11104899.0,318.8079
GRL,2011,56890.0,4.52844
GRD,2011,106786.0,1.34178
GLP,2011,405643.0,9.90568
GUM,2011,159690.0,4.928
GTM,2011,14521515.0,109.887
GIN,2011,10420459.0,17.5472
GNB,2011,1562996.0,2.80455
GUY,2011,752029.0,7.69206
HTI,2011,10100320.0,27.791
HND,2011,8480670.0,38.3737
HKG,2011,7071600.0,372.922
HUN,2011,9971727.0,242.5841
ISL,2011,319014.0,14.5088
IND,2011,1250287939.0,5583.16
IDN,2011,245115988.0,2148.321
IRN,2011,74634959.0,1118.58
IRQ,2011,30725305.0,287.177
IRL,2011,4580084.0,235.3872
ISR,2011,7765800.0,258.865
ITA,2011,59379449.0,2337.802
JAM,2011,2825932.0,25.0382
JPN,2011,127833000.0,4938.21
JOR,2011,7662858.0,78.7076
KAZ,2011,16557202.0,347.678
KEN,2011,43178270.0,147.331
KIR,2011,104735.0,0.176371
KWT,2011,3168054.0,166.146
KGZ,2011,5514600.0,20.8276
LAO,2011,6347564.0,30.8687
LVA,2011,2059709.0,42.6839
LBN,2011,5202022.0,90.286
LSO,2011,2003793.0,5.64061
LBR,2011,4017446.0,4.75144
LBY,2011,6247438.0,81.4741
LTU,2011,3028115.0,73.7761
LUX,2011,518347.0,53.6915
MAC,2011,550833.0,75.282
MDG,2011,21743970.0,33.377
MWI,2011,14962118.0,20.7212
MYS,2011,28650962.0,610.918
MDV,2011,380493.0,6.28088
MLI,2011,15514593.0,30.7351
MLT,2011,416268.0,12.8748
MTQ,2011,391886.0,7.04096
MRT,2011,3598646.0,14.2149
MUS,2011,1252404.0,21.1104
MEX,2011,115695468.0,1997.996
FSM,2011,103448.0,
MDA,2011,2859833.0,23.1259
MNG,2011,2770357.0,19.1224
MNE,2011,620079.0,9.58833
MSR,2011,,
MAR,2011,32781860.0,213.887
MOZ,2011,24187500.0,25.42133
NAM,2011,2156698.0,19.9558
NRU,2011,10069.0,
NPL,2011,27041220.0,69.4847
NLD,2011,16693074.0,833.256
ANT,2011,152309.0,3.11033
NCL,2011,254350.0,
NZL,2011,4384000.0,151.0972
NIC,2011,5903035.0,26.8594
NER,2011,17114770.0,17.6736
NGA,2011,162805080.0,819.87
NIU,2011,,
PRK,2011,24673392.0,43.7379
MKD,2011,2058539.0,26.0819
MNP,2011,54013.0,0.733
NOR,2011,4953088.0,290.5201
OMN,2011,3251102.0,109.955
PAK,2011,183340168.0,736.193
PSE,2011,3882986.0,10.8062
PAN,2011,3706479.0,77.0707
PNG,2011,7472196.0,21.268
PRY,2011,6333981.0,65.9061
PER,2011,29264314.0,299.215
PHL,2011,95570049.0,569.127
POL,2011,38063255.0,925.437
PRT,2011,10557560.0,315.0924
PRI,2011,3678732.0,74.1867
QAT,2011,2035862.0,195.546
REU,2011,837336.0,21.0237
ROU,2011,20147528.0,379.1796
RUS,2011,142960908.0,3370.568
RWA,2011,10293333.0,15.685
KNA,2011,49442.0,1.04901
LCA,2011,175538.0,2.44437
SPM,2011,,
VCT,2011,108315.0,1.20031
WSM,2011,187469.0,0.988198
STP,2011,184521.0,0.78791
SAU,2011,28267591.0,1462.4
SEN,2011,13033814.0,35.203
SRB,2011,7234099.0,103.479
SYC,2011,87441.0,1.863869
SLE,2011,6563238.0,9.9357
SGP,2011,5183688.0,410.701
SVK,2011,5398384.0,147.1015
SVN,2011,2052843.0,64.6293
SLB,2011,541522.0,1.19049
SOM,2011,12376305.0,9.00631
ZAF,2011,52003759.0,703.829
KOR,2011,49936638.0,1725.089
SSD,2011,9830695.0,
ESP,2011,46742697.0,1610.315
LKA,2011,20398496.0,194.854
SDN,2011,35349676.0,142.485
SUR,2011,535177.0,8.78
SWE,2011,9449213.0,445.508
CHE,2011,7912398.0,509.044
SYR,2011,21081814.0,121.131
TWN,2011,23201380.0,990.079
TJK,2011,7697507.0,19.3605
TZA,2011,45673520.0,94.52449
THA,2011,67518379.0,948.018
BHS,2011,359583.0,12.3081
TLS,2011,1113154.0,2.99364
TGO,2011,6595939.0,10.9029
TON,2011,103558.0,0.494306
TTO,2011,1336180.0,36.0545
TUN,2011,10741872.0,102.796
TUR,2011,73443254.0,1600.871
TKM,2011,5174076.0,62.4427
TCA,2011,33371.0,
TUV,2011,10626.0,
VIR,2011,108290.0,2.24069
UGA,2011,33476772.0,69.7772
UKR,2011,45706086.0,515.413
ARE,2011,8946778.0,499.304
GBR,2011,63258810.0,2537.248
USA,2011,311583481.0,16636.94
URY,2011,3368926.0,66.7516
UZB,2011,29339400.0,158.776
VUT,2011,242658.0,0.626394
VEN,2011,28887873.0,529.216
VNM,2011,88871384.0,552.326
ESH,2011,,
YEM,2011,23807586.0,104.159
ZMB,2011,14023199.0,178.9776
ZWE,2011,12894323.0,29.8557
AFG,2012,31161378.0,66.4914
ALB,2012,2900401.0,31.9724
DZA,2012,37383899.0,431.395
ASM,2012,55669.0,0.644
AGO,2012,25107925.0,184.238
ATA,2012,,
ATG,2012,90407.0,1.65237
ARG,2012,41733271.0,846.057
ARM,2012,2884239.0,26.409
ABW,2012,102565.0,2.78482
AUS,2012,22733465.0,1037.872
AUT,2012,8429991.0,423.652
AZE,2012,9295784.0,130.732
BHR,2012,1299942.0,55.4593
BGD,2012,151005733.0,496.924
BRB,2012,283698.0,4.3877
BLR,2012,9446836.0,173.569
BEL,2012,11106932.0,500.347
BLZ,2012,338001.0,2.41846
BEN,2012,9729254.0,26.3122
BMU,2012,64798.0,6.50875
BTN,2012,701582.0,5.72166
BOL,2012,10377677.0,65.6597
BIH,2012,3604972.0,38.4486
BWA,2012,2039551.0,28.59105
BRA,2012,199287292.0,3011.003
VGB,2012,28654.0,1.19967
BRN,2012,398997.0,27.305
BGR,2012,7305888.0,126.7682
BFA,2012,16571252.0,27.0563
BDI,2012,9245992.0,8.04524
CPV,2012,505241.0,3.07106
KHM,2012,14780454.0,42.7006
CMR,2012,21485267.0,64.424
CAN,2012,34714222.0,1505.08
CYM,2012,58963.0,3.08872
CAF,2012,4436411.0,5.32365
TCD,2012,12784748.0,22.3246
CHL,2012,17400359.0,376.4797
CHN,2012,1354190000.0,14448.43
COL,2012,46075721.0,557.326
COM,2012,723865.0,1.953
COG,2012,4510197.0,22.1333
COD,2012,69020749.0,54.3724
COK,2012,,
CRI,2012,4688003.0,75.3202
HRV,2012,4267558.0,95.0773
CUB,2012,11257112.0,131.541
CYP,2012,1135046.0,28.4432
CZE,2012,10510785.0,331.6856
CIV,2012,21547188.0,83.5245
DNK,2012,5591572.0,265.5794
DJI,2012,868136.0,3.67812
DMA,2012,70954.0,0.788107
DOM,2012,9930916.0,126.247
ECU,2012,15474099.0,164.459
EGY,2012,86422240.0,951.166
SLV,2012,6237922.0,45.1444
GNQ,2012,1031191.0,32.1104
ERI,2012,3239390.0,5.70778
EST,2012,1322696.0,36.0013
SWZ,2012,1079285.0,9.0814
ETH,2012,92726982.0,124.163
FLK,2012,,
FRO,2012,47843.0,
FJI,2012,865065.0,7.71395
FIN,2012,5413971.0,234.6321
CSK,2012,,
SCG,2012,,
SUN,2012,,
YUG,2012,,
FRA,2012,65659814.0,2648.838
GUF,2012,,
PYF,2012,268995.0,
GAB,2012,1749677.0,25.0106
GEO,2012,3728874.0,40.2734
DEU,2012,80425823.0,3738.753
GHA,2012,25996454.0,123.5717
GIB,2012,33653.0,
GRC,2012,11045011.0,295.7693
GRL,2012,56810.0,4.59158
GRD,2012,107452.0,1.32462
GLP,2012,404446.0,9.96511
GUM,2012,159990.0,5.199
GTM,2012,14781942.0,113.156
GIN,2012,10652032.0,18.5851
GNB,2012,1604981.0,2.75652
GUY,2012,755388.0,8.09792
HTI,2012,10250922.0,28.5882
HND,2012,8640692.0,39.958
HKG,2012,7150100.0,379.2625
HUN,2012,9920362.0,239.876
ISL,2012,320716.0,14.6632
IND,2012,1265780243.0,5867.04
IDN,2012,248451714.0,2277.866
IRN,2012,75539881.0,1035.31
IRQ,2012,31890012.0,327.2
IRL,2012,4599533.0,235.0413
ISR,2012,7910500.0,266.26
ITA,2012,59539717.0,2267.34
JAM,2012,2842128.0,24.8845
JPN,2012,127629000.0,5005.87
JOR,2012,8089963.0,80.8453
KAZ,2012,16792090.0,365.131
KEN,2012,44343469.0,154.0848
KIR,2012,106359.0,0.184571
KWT,2012,3348852.0,177.156
KGZ,2012,5607200.0,20.9515
LAO,2012,6444527.0,33.3463
LVA,2012,2034319.0,45.6874
LBN,2012,5537620.0,92.5798
LSO,2012,2014988.0,6.00687
LBR,2012,4135662.0,5.13127
LBY,2012,6285751.0,183.08
LTU,2012,2987773.0,76.583
LUX,2012,530946.0,54.5773
MAC,2012,564037.0,82.2396
MDG,2012,22346641.0,34.3821
MWI,2012,15396010.0,21.1119
MYS,2012,29068189.0,644.357
MDV,2012,397231.0,6.43899
MLI,2012,15979492.0,30.4786
MLT,2012,420028.0,13.4025
MTQ,2012,388366.0,7.04096
MRT,2012,3706555.0,14.8503
MUS,2012,1255882.0,21.88028
MEX,2012,117274156.0,2066.548
FSM,2012,104506.0,
MDA,2012,2859458.0,22.9895
MNG,2012,2824698.0,21.3603
MNE,2012,620601.0,9.32945
MSR,2012,,
MAR,2012,33241898.0,220.326
MOZ,2012,24862673.0,27.26651
NAM,2012,2194777.0,20.9659
NRU,2012,10136.0,
NPL,2012,26989160.0,72.1735
NLD,2012,16754962.0,824.667
ANT,2012,154812.0,3.10601
NCL,2012,259000.0,
NZL,2012,4408100.0,155.0815
NIC,2012,5982530.0,28.6012
NER,2012,17795209.0,19.5379
NGA,2012,167228803.0,854.699
NIU,2012,,
PRK,2012,24800638.0,44.3102
MKD,2012,2061044.0,25.9629
MNP,2012,54306.0,0.751
NOR,2012,5018573.0,297.9631
OMN,2012,3498031.0,119.901
PAK,2012,187280125.0,762.011
PSE,2012,3979998.0,11.465
PAN,2012,3770635.0,84.6071
PNG,2012,7631003.0,22.2585
PRY,2012,6421510.0,65.4395
PER,2012,29506790.0,317.569
PHL,2012,97212639.0,608.38
POL,2012,38063164.0,940.433
PRT,2012,10514844.0,302.3083
PRI,2012,3634488.0,74.2084
QAT,2012,2196078.0,204.795
REU,2012,843984.0,21.0347
ROU,2012,20058035.0,386.8732
RUS,2012,143201721.0,3506.202
RWA,2012,10549668.0,17.0406
KNA,2012,49881.0,1.04271
LCA,2012,176654.0,2.44171
SPM,2012,,
VCT,2012,108435.0,1.21699
WSM,2012,189089.0,0.947689
STP,2012,188394.0,0.812667
SAU,2012,29154906.0,1541.53
SEN,2012,13401990.0,36.992
SRB,2012,7199077.0,102.773
SYC,2012,88303.0,1.931664
SLE,2012,6712586.0,11.4441
SGP,2012,5312437.0,429.024
SVK,2012,5407579.0,149.8918
SVN,2012,2057159.0,62.9895
SLB,2012,556066.0,1.22191
SOM,2012,12715487.0,9.11364
ZAF,2012,52832659.0,720.693
KOR,2012,50199853.0,1766.534
SSD,2012,10113648.0,16.1748
ESP,2012,46773055.0,1562.688
LKA,2012,20425000.0,212.673
SDN,2012,36193781.0,143.465
SUR,2012,541247.0,9.01679
SWE,2012,9519374.0,444.212
CHE,2012,7996861.0,515.852
SYR,2012,20438861.0,89.2261
TWN,2012,23281880.0,1012.073
TJK,2012,7874838.0,20.8214
TZA,2012,47053033.0,97.0526
THA,2012,67835969.0,1016.681
BHS,2012,363581.0,12.688
TLS,2012,1133002.0,3.17376
TGO,2012,6773807.0,11.6164
TON,2012,102736.0,0.498374
TTO,2012,1344814.0,36.5208
TUN,2012,10846993.0,107.16
TUR,2012,74651046.0,1677.529
TKM,2012,5267906.0,69.3432
TCA,2012,34067.0,
TUV,2012,10744.0,
VIR,2012,108188.0,1.90415
UGA,2012,34558700.0,71.3518
UKR,2012,45593342.0,516.643
ARE,2012,9141598.0,521.692
GBR,2012,63700215.0,2574.544
USA,2012,313877662.0,17016.41
URY,2012,3378975.0,69.1194
UZB,2012,29774500.0,169.961
VUT,2012,249505.0,0.637386
VEN,2012,29360827.0,558.989
VNM,2012,89801926.0,582.632
ESH,2012,,
YEM,2012,24473176.0,106.437
ZMB,2012,14465148.0,192.5756
ZWE,2012,13115149.0,34.8313
AFG,2013,32269592.0,70.9136
ALB,2013,2895092.0,32.2927
DZA,2013,38140135.0,443.474
ASM,2013,55717.0,0.641
AGO,2013,26015786.0,193.366
ATA,2013,,
ATG,2013,91510.0,1.64244
ARG,2013,42202935.0,866.407
ARM,2013,2897593.0,27.2805
ABW,2013,103165.0,2.90174
AUS,2013,23128129.0,1060.76
AUT,2013,8479823.0,423.494
AZE,2013,9416801.0,138.304
BHR,2013,1315029.0,58.4634
BGD,2013,152761413.0,526.807
BRB,2013,284294.0,4.32577
BLR,2013,9443211.0,175.241
BEL,2013,11159407.0,502.644
BLZ,2013,345707.0,2.44995
BEN,2013,10004594.0,28.2044
BMU,2013,65001.0,6.49054
BTN,2013,710235.0,5.84296
BOL,2013,10542375.0,70.122
BIH,2013,3542598.0,39.1429
BWA,2013,2062551.0,31.83768
BRA,2013,201035904.0,3107.731
VGB,2013,28850.0,1.24156
BRN,2013,404414.0,26.7248
BGR,2013,7265115.0,126.0046
BFA,2013,17072791.0,28.6235
BDI,2013,9540302.0,8.52903
CPV,2013,511740.0,3.09572
KHM,2013,15026330.0,45.895
CMR,2013,22077300.0,67.906
CAN,2013,35082954.0,1540.137
CYM,2013,59933.0,3.12823
CAF,2013,4447945.0,3.38627
TCD,2013,13220433.0,23.609
CHL,2013,17571511.0,391.8703
CHN,2013,1363240000.0,15571.28
COL,2013,46495492.0,585.94
COM,2013,741511.0,2.04088
COG,2013,4622757.0,21.9756
COD,2013,71358804.0,58.9842
COK,2013,,
CRI,2013,4742111.0,77.1993
HRV,2013,4255689.0,94.7394
CUB,2013,11282722.0,135.155
CYP,2013,1143866.0,26.5796
CZE,2013,10514272.0,331.5405
CIV,2013,22087506.0,91.2695
DNK,2013,5614932.0,268.0582
DJI,2013,883296.0,3.86206
DMA,2013,71019.0,0.780226
DOM,2013,10048226.0,132.397
ECU,2013,15707473.0,172.594
EGY,2013,88404652.0,976.524
SLV,2013,6266076.0,46.1455
GNQ,2013,1076412.0,30.7832
ERI,2013,3273860.0,5.11103
EST,2013,1317997.0,36.5263
SWZ,2013,1086843.0,9.43215
ETH,2013,95385793.0,137.303
FLK,2013,,
FRO,2013,47901.0,
FJI,2013,865602.0,8.07915
FIN,2013,5438972.0,232.5176
CSK,2013,,
SCG,2013,,
SUN,2013,,
YUG,2013,,
FRA,2013,65998685.0,2665.117
GUF,2013,,
PYF,2013,270332.0,
GAB,2013,1817070.0,26.4209
GEO,2013,3717668.0,41.749
DEU,2013,80645605.0,3759.386
GHA,2013,26607641.0,137.9017
GIB,2013,33694.0,
GRC,2013,10965211.0,288.5719
GRL,2013,56483.0,4.53197
GRD,2013,108172.0,1.35723
GLP,2013,402826.0,10.0349
GUM,2013,160415.0,5.336
GTM,2013,15043981.0,117.337
GIN,2013,10892821.0,19.3185
GNB,2013,1648259.0,2.84627
GUY,2013,759281.0,8.39376
HTI,2013,10400672.0,29.7913
HND,2013,8798524.0,41.0735
HKG,2013,7178900.0,391.0257
HUN,2013,9893082.0,244.3122
ISL,2013,323764.0,15.3307
IND,2013,1280842119.0,6227.73
IDN,2013,251805314.0,2404.454
IRN,2013,76481963.0,1033.3
IRQ,2013,33157061.0,352.159
IRL,2013,4623816.0,238.77
ISR,2013,8059500.0,278.969
ITA,2013,60233948.0,2225.186
JAM,2013,2858710.0,25.0134
JPN,2013,127445000.0,5108.11
JOR,2013,8518992.0,83.1388
KAZ,2013,17035551.0,386.572
KEN,2013,45519986.0,159.9692
KIR,2013,107887.0,0.192468
KWT,2013,3526382.0,179.191
KGZ,2013,5719600.0,23.2352
LAO,2013,6541302.0,36.0227
LVA,2013,2012647.0,46.6064
LBN,2013,5913016.0,96.1081
LSO,2013,2028528.0,6.10823
LBR,2013,4248337.0,5.5779
LBY,2013,6320350.0,118.189
LTU,2013,2957689.0,79.3767
LUX,2013,543360.0,56.3084
MAC,2013,577368.0,91.0828
MDG,2013,22961259.0,35.173
MWI,2013,15839287.0,22.2097
MYS,2013,29468923.0,674.601
MDV,2013,415592.0,6.90782
MLI,2013,16449854.0,31.1781
MLT,2013,425967.0,14.1339
MTQ,2013,384581.0,7.00575
MRT,2013,3817497.0,15.4667
MUS,2013,1258653.0,22.5949
MEX,2013,118827158.0,2099.258
FSM,2013,105922.0,
MDA,2013,2858692.0,25.0687
MNG,2013,2881783.0,24.6107
MNE,2013,621207.0,9.65598
MSR,2013,,
MAR,2013,33715705.0,230.318
MOZ,2013,25560752.0,29.16527
NAM,2013,2233506.0,22.2524
NRU,2013,10208.0,
NPL,2013,26916795.0,75.6851
NLD,2013,16804432.0,823.981
ANT,2013,156790.0,3.08134
NCL,2013,263650.0,
NZL,2013,4442100.0,158.5087
NIC,2013,6062462.0,30.0183
NER,2013,18504287.0,20.5764
NGA,2013,171765819.0,900.367
NIU,2013,,
PRK,2013,24929500.0,44.7851
MKD,2013,2064032.0,26.7224
MNP,2013,54786.0,0.782
NOR,2013,5079623.0,301.1808
OMN,2013,3764805.0,126.022
PAK,2013,191260799.0,795.513
PSE,2013,4076708.0,12.0037
PAN,2013,3835447.0,90.4483
PNG,2013,7788388.0,23.1099
PRY,2013,6510273.0,70.8664
PER,2013,29773986.0,336.09
PHL,2013,98871558.0,649.448
POL,2013,38040196.0,952.698
PRT,2013,10457295.0,299.5188
PRI,2013,3593077.0,73.9807
QAT,2013,2336579.0,216.174
REU,2013,850506.0,21.1913
ROU,2013,19983693.0,400.5399
RUS,2013,143506995.0,3567.75
RWA,2013,10811538.0,17.8439
KNA,2013,50328.0,1.11111
LCA,2013,177505.0,2.39275
SPM,2013,,
VCT,2013,108624.0,1.23927
WSM,2013,190712.0,0.943958
STP,2013,192076.0,0.851795
SAU,2013,30052058.0,1583.14
SEN,2013,13782429.0,38.1681
SRB,2013,7164132.0,105.746
SYC,2013,89949.0,2.049011
SLE,2013,6863975.0,13.8148
SGP,2013,5399162.0,449.778
SVK,2013,5413393.0,150.8905
SVN,2013,2059953.0,62.3872
SLB,2013,571329.0,1.28706
SOM,2013,13063711.0,9.28298
ZAF,2013,53687125.0,738.606
KOR,2013,50428893.0,1822.44
SSD,2013,10355030.0,20.9178
ESP,2013,46620045.0,1540.229
LKA,2013,20585000.0,219.895
SDN,2013,37072555.0,153.216
SUR,2013,547295.0,9.28107
SWE,2013,9600379.0,449.335
CHE,2013,8089346.0,525.408
SYR,2013,19578466.0,65.7595
TWN,2013,23352250.0,1037.21
TJK,2013,8059782.0,22.3681
TZA,2013,48483132.0,103.6432
THA,2013,68144519.0,1044.006
BHS,2013,367162.0,12.3481
TLS,2013,1153288.0,3.2412
TGO,2013,6954721.0,12.3264
TON,2013,101768.0,0.499931
TTO,2013,1353708.0,37.3349
TUN,2013,10952949.0,109.624
TUR,2013,75925454.0,1819.881
TKM,2013,5366376.0,76.3904
TCA,2013,34733.0,
TUV,2013,10849.0,
VIR,2013,108041.0,1.7937
UGA,2013,35694519.0,74.1556
UKR,2013,45489648.0,516.505
ARE,2013,9197908.0,548.053
GBR,2013,64128273.0,2623.203
USA,2013,316059947.0,17329.82
URY,2013,3389436.0,72.3254
UZB,2013,30243200.0,182.399
VUT,2013,256637.0,0.649937
VEN,2013,29781046.0,566.497
VNM,2013,90752593.0,615.021
ESH,2013,,
YEM,2013,25147112.0,110.258
ZMB,2013,14926551.0,202.3145
ZWE,2013,13350378.0,35.5243
AFG,2014,33370804.0,73.0931
ALB,2014,2889104.0,32.8658
DZA,2014,38923688.0,460.326
ASM,2014,55791.0,0.642
AGO,2014,26941773.0,202.691
ATA,2014,,
ATG,2014,92562.0,1.70479
ARG,2014,42669500.0,844.638
ARM,2014,2912403.0,28.2626
ABW,2014,103776.0,2.90965
AUS,2014,23475686.0,1087.884
AUT,2014,8546356.0,426.955
AZE,2014,9535079.0,142.249
BHR,2014,1336073.0,61.0068
BGD,2014,154517385.0,558.737
BRB,2014,284825.0,4.3203
BLR,2014,9448515.0,178.006
BEL,2014,11209057.0,510.581
BLZ,2014,353366.0,2.54886
BEN,2014,10286839.0,29.9976
BMU,2014,65138.0,6.25032
BTN,2014,719053.0,6.18048
BOL,2014,10706517.0,73.9511
BIH,2014,3482106.0,39.5725
BWA,2014,2088619.0,32.89559
BRA,2014,202763744.0,3124.018
VGB,2014,28985.0,1.26259
BRN,2014,409778.0,26.0546
BGR,2014,7223938.0,127.4248
BFA,2014,17586029.0,29.862
BDI,2014,9844301.0,8.89456
CPV,2014,518276.0,3.11464
KHM,2014,15274506.0,49.1407
CMR,2014,22681853.0,71.9015
CAN,2014,35437435.0,1584.338
CYM,2014,60848.0,3.21128
CAF,2014,4464171.0,3.38901
TCD,2014,13663562.0,25.2363
CHL,2014,17758969.0,398.6152
CHN,2014,1371860000.0,16722.21
COL,2014,46967706.0,612.301
COM,2014,759390.0,2.08374
COG,2014,4736965.0,23.2843
COD,2014,73767445.0,64.5702
COK,2014,,
CRI,2014,4795390.0,79.9338
HRV,2014,4238389.0,94.405
CUB,2014,11306909.0,136.571
CYP,2014,1152297.0,26.0934
CZE,2014,10525347.0,339.0393
CIV,2014,22647672.0,99.2897
DNK,2014,5643475.0,272.3992
DJI,2014,898707.0,4.13478
DMA,2014,71091.0,0.81493
DOM,2014,10165182.0,141.741
ECU,2014,15951832.0,179.133
EGY,2014,90424668.0,1024.14
SLV,2014,6295124.0,46.9368
GNQ,2014,1122273.0,30.911
ERI,2014,3308340.0,6.69201
EST,2014,1314545.0,37.6265
SWZ,2014,1095022.0,9.51828
ETH,2014,98094264.0,151.386
FLK,2014,,
FRO,2014,47965.0,
FJI,2014,866447.0,10.3015
FIN,2014,5461512.0,231.6669
CSK,2014,,
SCG,2014,,
SUN,2014,,
YUG,2014,,
FRA,2014,66312067.0,2691.1
GUF,2014,,
PYF,2014,271713.0,
GAB,2014,1883801.0,27.5609
GEO,2014,3719414.0,43.6801
DEU,2014,80982500.0,3842.232
GHA,2014,27224480.0,141.743
GIB,2014,33726.0,
GRC,2014,10892413.0,290.2553
GRL,2014,56295.0,4.74688
GRD,2014,108900.0,1.45707
GLP,2014,401305.0,10.1252
GUM,2014,161007.0,5.538
GTM,2014,15306316.0,122.551
GIN,2014,11150970.0,20.0326
GNB,2014,1692433.0,2.87372
GUY,2014,763371.0,8.53532
HTI,2014,10549007.0,30.6369
HND,2014,8955579.0,42.3295
HKG,2014,7229500.0,401.8279
HUN,2014,9866468.0,254.3981
ISL,2014,327386.0,15.5893
IND,2014,1295600768.0,6663.9
IDN,2014,255128076.0,2524.837
IRN,2014,77465769.0,1080.86
IRQ,2014,34411949.0,352.853
IRL,2014,4657740.0,258.9746
ISR,2014,8215700.0,291.139
ITA,2014,60789140.0,2226.789
JAM,2014,2875137.0,25.1859
JPN,2014,127276000.0,5119.15
JOR,2014,8918822.0,85.7227
KAZ,2014,17288285.0,403.088
KEN,2014,46700063.0,167.9999
KIR,2014,109387.0,0.191303
KWT,2014,3690939.0,180.089
KGZ,2014,5835500.0,24.1646
LAO,2014,6639763.0,38.7648
LVA,2014,1993782.0,47.4921
LBN,2014,6261046.0,98.4736
LSO,2014,2043448.0,6.20988
LBR,2014,4359508.0,5.617
LBY,2014,6362039.0,68.406
LTU,2014,2932367.0,82.1333
LUX,2014,556319.0,57.7854
MAC,2014,590210.0,89.2171
MDG,2014,23589897.0,36.3475
MWI,2014,16289550.0,23.4757
MYS,2014,29866606.0,715.123
MDV,2014,435018.0,7.41414
MLI,2014,16934213.0,33.3864
MLT,2014,434558.0,15.214
MTQ,2014,381142.0,7.10383
MRT,2014,3930894.0,16.1279
MUS,2014,1260934.0,23.45554
MEX,2014,120355137.0,2159.231
FSM,2014,107444.0,
MDA,2014,2856950.0,26.322
MNG,2014,2940111.0,28.9489
MNE,2014,621810.0,9.82979
MSR,2014,,
MAR,2014,34192358.0,236.48
MOZ,2014,26286192.0,31.32307
NAM,2014,2273426.0,23.6083
NRU,2014,10289.0,
NPL,2014,26905982.0,79.7354
NLD,2014,16865008.0,835.776
ANT,2014,158432.0,3.04625
NCL,2014,268050.0,
NZL,2014,4516500.0,163.6002
NIC,2014,6142734.0,31.4532
NER,2014,19240182.0,21.9431
NGA,2014,176404931.0,957.12
NIU,2014,,
PRK,2014,25057793.0,45.2523
